"","ERR1797969","ERR1797970","ERR1797971","ERR1797972","ERR1797973","ERR1797974"
"PHJJKLOP_01186",481.661539280231,474.010040480451,444.815649526584,6359.6725867071,5900.7213171408,6035.76567530555
"PHJJKLOP_01187",615.648921909744,593.500071518232,532.285393558191,647.255540960313,726.605020166884,702.570655687348
"PHJJKLOP_01188",1448.44980877077,1474.36873007774,1264.04447167626,1345.49042129303,1343.58509340086,1446.76044753671
"PHJJKLOP_01189",303.781738203119,238.980062075561,280.543203418445,586.262402782618,575.304473573531,632.214496937275
"PHJJKLOP_01190",341.898838433929,330.819507418648,324.278075434248,644.524504922506,671.339551051947,679.779223979578
"PHJJKLOP_01191",313.022247349982,342.669758430659,291.210245373519,1029.60058625332,964.880731268992,1073.17915389196
"PHJJKLOP_01192",1204.73138002226,1206.75056138982,1227.77652902901,1502.98016613991,1702.35764699947,1632.06469663902
"PHJJKLOP_01193",116.661427979145,131.340282049792,119.470869896828,85.5724625179598,81.5392167269571,88.1929313909365
"PHJJKLOP_01194",5398.76746905468,5025.49395001045,4970.84155106447,934.924670276008,855.255784336083,874.001859402314
"PHJJKLOP_01195",709.209077021731,712.002581638344,829.895864104754,3665.96070808324,3473.57063256837,3561.40893729242
"PHJJKLOP_01196",1655.20620093182,1590.89619836251,1621.39037717124,5509.41003360312,4841.61749098732,4890.24849903676
"PHJJKLOP_01197",890.554069028916,892.718909571516,928.032650091435,1445.62840934596,1329.99522394637,1409.10503862822
"PHJJKLOP_01198",49.6677366643883,55.301171389386,49.0683929933402,104.68971478261,78.8212428360585,97.1113177113683
"PHJJKLOP_01199",24.2563365105152,27.650585694693,21.3340839101479,43.6965766049157,38.9576257695462,33.6916816549645
"PHJJKLOP_01200",87.784836895198,71.1015060720677,69.3357727079808,114.703513587904,123.214816387402,143.68511294029
"PHJJKLOP_01201",105.110791545566,102.702175437431,113.070644723784,113.793168241968,154.018520484252,118.911817605757
"PHJJKLOP_01202",2072.18417618402,2176.49610253941,2044.87194278768,1584.91124727413,1624.44239546038,1554.77201519527
"PHJJKLOP_01203",3608.41882184998,3395.09691494123,3249.18097951553,608.110691085076,643.253820845995,661.942451338714
"PHJJKLOP_01204",2668.19701615668,2903.31149794276,2772.36420412372,178.427687803406,141.334642326726,152.603499260722
"PHJJKLOP_01205",2335.53868686961,2132.05766124436,2235.8119937835,588.08309347449,601.57822118555,514.293611144899
"PHJJKLOP_01206",4183.6405162422,4593.94730898971,4143.07909535073,4616.36124924015,4635.05147527903,4280.82543380725
"PHJJKLOP_01207",926.36104197301,940.119913619561,914.165495549839,540.745135485831,512.791074082863,488.529383996985
"PHJJKLOP_01208",2707.46918003084,2533.97867473508,2774.49761251474,765.60043593196,721.169072385087,738.244200969075
"PHJJKLOP_01209",1477.32639985471,1337.10332252194,1330.18013179772,1102.42821392818,1102.59140840785,1134.6169263216
"PHJJKLOP_01210",91.2500278252716,90.8519244254198,93.8699692046509,91.94487993951,87.8811558057204,95.1294540846057
"PHJJKLOP_01211",197.515883014195,187.628974356845,209.07402231945,276.744985164466,240.993684993007,265.569725986191
"PHJJKLOP_01212",627.199558343322,615.225531706919,654.956376041541,805.655631153132,643.253820845995,651.04220139152
"PHJJKLOP_01213",723.069840742025,715.952665309015,692.2910228843,1490.23533129681,1262.95186797087,1289.20228920908
"PHJJKLOP_01214",4257.5645894171,4006.37236297748,4009.7410709123,4562.65087382994,4301.64667799547,4091.55745745142
"PHJJKLOP_01215",1031.47183351858,1091.21061402271,1037.9031822287,941.297087697558,982.09456591135,941.385222712243
"PHJJKLOP_01216",1580.12706411356,1711.37375031796,1680.05910792415,1567.61468570135,1772.11897686587,1744.0399915511
"PHJJKLOP_01217",92.4050914686295,96.7770499314254,88.5364482271139,165.682852960305,225.591832944581,199.177294489643
"PHJJKLOP_01218",1618.24416434437,1640.27224424589,1664.05854499154,4109.29889155394,3927.47227234843,3806.16909519761
"PHJJKLOP_01219",2933.86165412898,2876.64843316574,2874.76780689243,4495.2853182307,4225.54340905031,4260.01586572625
"PHJJKLOP_01220",1898.92462968034,1833.82634410875,1900.86687639418,2438.81518176186,2604.7249787778,2693.3526687704
"PHJJKLOP_01221",367.310238587802,324.894381912643,371.213060036574,1608.58022626846,1599.98063044229,1563.69040151571
"PHJJKLOP_01222",596.01283997266,615.225531706919,596.287645288635,2374.18066220042,2324.77366801524,2385.17287480881
"PHJJKLOP_01223",202.136137587627,196.516662615854,179.206304845243,505.241666994337,496.483230737472,469.70167954274
"PHJJKLOP_01224",594.857776329302,571.774611329544,549.352660686309,1245.3524332401,1040.98400021415,1105.87990373354
"PHJJKLOP_01225",977.183842280756,955.920248302243,1049.63692837928,1380.08354443859,1559.21102207881,1414.05969769513
"PHJJKLOP_01226",4240.23863476673,4011.30996756582,4019.34140867187,4910.4027959774,4603.34177988521,4534.50397803287
"PHJJKLOP_01227",750.791368182614,746.565813756711,681.623980929226,495.227868189044,496.483230737472,504.384293011086
"PHJJKLOP_01228",3087.48511869558,3122.54114166497,3081.70842082087,2537.13247912292,2412.65482382096,2431.74667003773
"PHJJKLOP_01229",510.538130364178,512.523356269488,504.551084474998,513.434775107759,542.688786882748,567.80392906749
"PHJJKLOP_01230",2169.20952222608,2068.85632251364,2060.87250572029,6633.68653583376,6820.30248356148,6655.09805866887
"PHJJKLOP_01231",371.930493161234,399.945971655381,414.947932052377,500.689940264659,387.764275101529,339.889611989789
"PHJJKLOP_01232",1012.99081522485,999.371168679618,942.966508828538,725.545240710787,573.492490979598,582.66790626821
"PHJJKLOP_01233",1286.74089870066,1277.85206746188,1218.17619126945,639.972778192827,643.253820845995,665.90617859224
"PHJJKLOP_01234",1427.65866319032,1389.44193115832,1342.98058214381,973.159174805309,904.179314372258,1004.80485876865
"PHJJKLOP_01235",1222.05733467262,1247.23891901419,1109.37236332769,578.069294669197,585.270377840159,576.722315387922
"PHJJKLOP_01236",2506.48810608657,2383.8754952496,2339.28230074772,6152.11384783375,5589.96630228139,5411.47863287533
"PHJJKLOP_01237",71.6139458881878,47.4010040480451,70.4024769034882,34.5931231455582,31.7096953938166,27.7460907746766
"PHJJKLOP_01238",123.591809839292,121.465072873116,128.004503460888,103.779369436675,144.95860751459,115.939022165613
"PHJJKLOP_01239",2119.54178556169,1920.72818486349,1912.60062254476,741.93145693763,787.306437063619,740.226064595838
"PHJJKLOP_01240",403.117211531896,414.758785420395,404.280890097303,408.745060325149,412.226040119616,397.363657165905
"PHJJKLOP_01241",775.04770469313,806.804589734435,1018.70250670956,912.166036627614,830.794019317996,797.700109771954
"PHJJKLOP_01242",3413.2130661225,3293.38226042147,3295.04925992235,1769.71135249908,1728.63139461149,1868.89740003715
"PHJJKLOP_01243",1523.52894558903,1464.49352090106,1428.3169177844,931.283288892265,838.947940990692,860.128814014976
"PHJJKLOP_01244",645.680576637048,617.200573542254,566.419927814427,426.951967243863,457.525604967926,435.019066074395
"PHJJKLOP_01245",850.126841511391,873.956012135832,896.031524226213,709.159024483944,645.065803439927,705.543451127492
"PHJJKLOP_01246",1428.81372683368,1501.03179485476,1415.51646743831,1153.40755330059,1125.24119083201,1009.75951783555
"PHJJKLOP_01247",1151.59845242779,1201.81295680148,1146.70701017045,742.841802283566,789.118419657551,787.790791638141
"PHJJKLOP_01248",128.212064412723,125.415156543786,102.40360276871,580.800330707004,522.756978349492,541.048770106195
"PHJJKLOP_01249",769.27238647634,741.628209168373,686.957501906763,1440.16633727035,1077.2236520928,1093.98872197297
"PHJJKLOP_01250",503.60774850403,495.735500669139,485.350408955865,681.848664105871,569.868525791734,604.468406162598
"PHJJKLOP_01251",639.905258420259,662.626535754964,654.956376041541,984.993664302474,827.170054130131,857.156018574832
"PHJJKLOP_01252",1443.82955419734,1696.56093655295,1574.45539256892,2239.44955100193,2028.5145139073,1988.80014945629
"PHJJKLOP_01253",3756.26696819979,3715.05369226554,3601.19336403297,7943.67348863529,8376.79553174939,7870.97139368774
"PHJJKLOP_01254",5344.47947781686,4528.77092842364,5191.6493195345,168.413888998112,151.300546593354,138.730453873383
"PHJJKLOP_01255",1774.17775619769,1672.86043452893,1836.86462466374,77.3793544045381,62.5133994906671,56.4831133627346
"PHJJKLOP_01256",1648.27581907168,1651.13497434024,1933.93470645491,122.896621701325,143.146624920658,106.0297040318
"PHJJKLOP_01257",311.867183706624,283.418503370603,353.079088712948,130.179384468811,115.966886011672,114.948090352232
"PHJJKLOP_01258",144.382955419734,135.290365720462,135.471432829439,268.551877051044,288.105232435248,282.415566813673
"PHJJKLOP_01259",76.2342004616193,83.9392780017466,62.9355475349364,242.151862018908,211.095972193122,239.805498838277
"PHJJKLOP_01260",62.3734367413249,82.9517570840789,77.8694062720399,246.703588748586,206.566015708291,179.358658222017
"PHJJKLOP_01261",314.17731099334,282.430982452935,304.010695719608,408.745060325149,521.850987052525,527.175724718856
"PHJJKLOP_01262",11.5506364335787,16.7878556003493,6.40022517304438,61.9034835236305,70.6673211633628,67.383363309929
"PHJJKLOP_01263",63.5285003846827,60.238775977724,76.8027020765325,166.593198306241,191.164163659866,174.40399915511
"PHJJKLOP_01264",19.6360819370838,20.7379392710197,17.0672671281183,33.6827777996225,38.05163447258,51.5284542958281
"PHJJKLOP_01265",392.721638741675,412.78374358506,377.613285209618,525.269264604924,482.893361282979,493.484043063892
"PHJJKLOP_01266",966.788269490536,1018.1340661153,976.034338889268,1705.98717828358,1718.66549034486,1714.31203714966
"PHJJKLOP_01267",1.15506364335787,1.97504183533521,3.20011258652219,3.64138138374297,2.71797389089857,4.95465906690654
"PHJJKLOP_01268",7839.41694746985,7708.58828331334,9730.47567141847,8362.43234776573,8287.10239334974,8195.99702847681
"PHJJKLOP_01269",44379.855305096,43561.5227201535,50780.4532271296,36757.0140328475,36793.2125610939,36962.7475709362
"PHJJKLOP_01270",255.269065182089,281.443461535268,274.142978245401,328.634669882803,328.874840798727,364.662907324322
"PHJJKLOP_01271",1462.31057249106,1402.279703088,1431.51703037093,7351.94901377706,6995.15880387595,7019.76096599319
"PHJJKLOP_01272",40041.4362606439,44366.3522680526,40540.0929502586,186890.258139224,204411.568404106,194851.877124234
"PHJJKLOP_01273",4436.59945413757,4173.26339806331,4531.35942251542,5513.05141498686,4949.4304553263,4472.07527378985
"PHJJKLOP_01274",2236.20321354083,2158.72072602139,2247.54573993408,2736.49810988284,2491.47606665702,2329.68069325946
"PHJJKLOP_01275",6046.75817297844,6106.82935485648,6098.34788571579,22693.9991288321,28275.9883783148,27437.9109807151
"PHJJKLOP_01276",19.6360819370838,12.8377719296789,16.0005629326109,9.10345345935743,12.6838781575267,6.93652269366916
"PHJJKLOP_01277",36.9620365874518,44.4384412950423,30.9344216697145,28.220705724008,20.8377998302224,18.8277044542449
"PHJJKLOP_01278",61.218373097967,74.0640688250705,76.8027020765325,32.7724324536867,33.521677987749,41.619136162015
"PHJJKLOP_01279",154.778528209954,147.140616732473,176.00619225872,73.7379730207952,65.2313733815657,70.3561587500729
"PHJJKLOP_01280",2754.82678940852,3044.52698916923,2752.09682440908,466.0968171191,420.379961792312,385.472475405329
"PHJJKLOP_01281",101.645600615492,115.53994736711,96.0033775956657,356.855375606811,486.517326470844,374.572225458135
"PHJJKLOP_01282",2.31012728671574,0.987520917667607,4.26681678202959,40.0551952211727,50.7355126301066,35.6735452817271
"PHJJKLOP_01283",333.813392930424,361.432655866344,366.946243254544,605.379655047269,618.792055827908,610.413997042886
"PHJJKLOP_01284",7498.67317267928,7032.13645471103,6842.90741417995,2596.30492660874,2653.64850881397,2611.10532825975
"PHJJKLOP_01285",6295.09685630038,6171.01821450487,6370.35745557017,2233.98747892631,2049.35231373752,2000.69133121686
"PHJJKLOP_01286",9618.21495824097,9774.48204307397,9454.19928478205,2687.33946120231,2807.66702929822,2746.86298669299
"PHJJKLOP_01287",5031.45723046687,4664.06129414411,4709.49902316515,7767.06649152376,7556.87340799499,7867.00766643421
"PHJJKLOP_01288",860.522414301612,915.431890677871,926.965945895927,1191.64205782989,1368.04685841895,1334.78515262462
"PHJJKLOP_01289",3458.26054821346,3225.2433171024,3103.04250473102,4396.0576755237,4264.50103481986,4295.68941100797
"PHJJKLOP_01290",4629.49508257834,4274.97805258307,4370.2870889938,5221.74090428742,5156.90246233155,5061.67970275173
"PHJJKLOP_01291",1997.10503936575,2007.63002561824,1827.26428690417,1414.67666758414,1400.66254510973,1567.65412876923
"PHJJKLOP_01292",1940.50692084122,1830.86378135574,1854.99859598736,3135.2293714027,3259.75668648435,3416.73289253875
"PHJJKLOP_01293",5656.34666152348,6236.19459507094,5863.67296270416,5259.97540881672,5076.26923690156,5434.2700645831
"PHJJKLOP_01294",1096.15539754662,1059.60994465734,1003.76864797246,741.93145693763,800.896306518112,964.176654420014
"PHJJKLOP_01295",614.493858266386,636.950991895606,628.288771153856,1221.68345424577,1310.96940671008,1262.44713024779
"PHJJKLOP_01296",2236.20321354083,2150.82055868005,2144.07543296987,1039.61438505862,1004.7443483355,939.403359085481
"PHJJKLOP_01297",615.648921909744,612.262968953916,753.093162028222,1445.62840934596,1306.43945022525,1386.31360692045
"PHJJKLOP_01298",6518.02413946845,6105.84183393881,6900.50944073735,8066.57011033662,7465.36828700141,7688.63994002558
"PHJJKLOP_01299",1225.5225256027,1217.61329148416,1207.50914931437,579.889985361068,511.885082785897,584.649769894972
"PHJJKLOP_01300",5753.37200756554,5573.56805931597,5410.32367961351,2586.29112780345,2547.64752706893,2708.21664597112
"PHJJKLOP_01301",538.259657804767,574.737174082547,570.686744596457,2410.59447603785,2867.46245489799,2633.89675996752
"PHJJKLOP_01302",1010.68068793813,1201.81295680148,1029.36954866464,2961.35341032897,2949.90766292191,3073.87048510882
"PHJJKLOP_01303",383.481129594812,420.6839109264,355.212497103963,1192.55240317582,1401.5685364067,1167.31767616318
"PHJJKLOP_01304",937.911678406589,1056.64738190434,852.29665221041,1865.29761382234,1833.72638505957,1955.10846780132
"PHJJKLOP_01305",509.38306672082,521.411044528496,489.617225737895,1159.77997072214,1073.59968690494,972.104108927064
"PHJJKLOP_01306",4848.95717481633,4894.15366796066,4725.49958609777,3214.42941649911,3212.64513904211,3203.68255266177
"PHJJKLOP_01307",3902.96005090624,4069.57370170821,3824.13454089402,2315.00821471459,2027.60852261033,2129.51246695643
"PHJJKLOP_01308",3116.36170977953,2949.72498107314,2741.42978245401,2114.73223860873,2114.58368711909,2232.56937554809
"PHJJKLOP_01309",6308.95762002068,5966.60138454768,5794.33718999618,3862.59530280536,3700.97444810689,3798.24164069056
"PHJJKLOP_01310",583.307139895723,548.074109305522,565.35322361892,1556.69054155012,1705.98161218734,1656.83799197355
"PHJJKLOP_01311",69.3038186014721,72.0890269897353,62.9355475349364,166.593198306241,206.566015708291,196.204499049499
"PHJJKLOP_01312",1043.02246995215,1101.08582319938,1033.63636544667,2435.17380037811,2550.36550095982,2637.86048722104
"PHJJKLOP_01314",57.7531821678934,59.2512550600564,54.4019139708772,181.158723841213,195.694120144697,217.014067130507
"PHJJKLOP_01315",600.633094546091,574.737174082547,661.356601214586,4845.76827641596,4806.28383040564,4439.37452394826
"PHJJKLOP_01316",549.810294238345,546.099067470186,482.150296369343,313.158799001896,334.310788580524,357.726384630652
"PHJJKLOP_01317",12090.0511550268,11571.770113229,11462.8032849225,59938.0479217552,67112.2113140675,61916.3924955043
"PHJJKLOP_01318",5082.28003077462,4604.81003908405,4712.69913575168,20402.6598931119,22426.0025738041,21373.4082828215
"PHJJKLOP_01319",19381.967935545,17677.6119471678,17160.0703931275,64985.9128649689,58903.0241722568,58016.0848780355
"PHJJKLOP_01320",12195.1619465724,12019.1170889324,12436.7042154207,7125.27302263906,7450.87242624995,7222.90198773636
"PHJJKLOP_01321",12570.5576306637,11435.4922265909,11121.4579423601,4870.34760075622,4846.14744747215,4857.54774919518
"PHJJKLOP_01322",37808.6982380331,34311.414284361,34508.9474288598,11717.0549475389,12059.650153917,11222.3027865433
"PHJJKLOP_01323",8732.28114378548,8488.72980827075,8709.63975631789,5070.62357686209,4845.24145617518,5078.52554357921
"PHJJKLOP_01324",7166.01484339221,7615.76131705258,7204.52013645695,5121.60291623449,4965.73829867169,5534.35417773461
"PHJJKLOP_01325",738.085668105678,712.990102556012,690.157614493285,371.420901141783,370.550440459172,444.928384208208
"PHJJKLOP_01326",643.370449350332,594.487592435899,647.48944667299,782.896997504739,678.587481427676,706.534382940873
"PHJJKLOP_01327",11037.7881759278,10692.8764965048,10814.247134054,6080.19656550483,6066.51772448561,5655.24785896713
"PHJJKLOP_01328",20546.2720880498,19168.7685328459,20361.2496838452,9640.55721345952,10618.2180004437,9675.4582258551
